transaction_id,session_id,user_id,timestamp,amount,recipient_id,recipient_is_new,hour_of_day,day_of_week
T268320,S268320,U104630,2026-06-06 23:07:28.025330,1710.8302624785113,R944209,False,23,5
T268321,S268321,U104630,2026-06-07 15:46:47.195103,2644.9382542873823,R944209,False,15,6
T268322,S268322,U104630,2026-06-08 21:47:24.117550,2472.9795344186045,R276264,False,21,0
T268323,S268323,U104630,2026-06-09 06:30:37.593623,7022.45571196862,R944209,False,6,1
T268324,S268324,U104630,2026-06-11 15:11:30.054885,3516.959868832874,R322765,False,15,3
T268325,S268325,U104630,2026-06-11 18:44:41.035156,2429.599871741195,R999507,False,18,3
T268326,S268326,U104630,2026-06-12 15:41:02.210974,3500.4965331080384,R322765,False,15,4
T268327,S268327,U104630,2026-06-12 23:36:24.276497,7301.006442641694,R322765,False,23,4
T268328,S268328,U104630,2026-06-13 16:20:04.150371,2028.0303543610994,R276264,False,16,5
T268329,S268329,U104630,2026-06-13 22:26:16.361405,4533.007214620903,R999507,False,22,5
T268330,S268330,U104630,2026-06-19 20:48:22.331118,3160.0623418916803,R856060,True,20,4
T268331,S268331,U104630,2026-06-20 06:04:05.229829,2474.741773075969,R944209,False,6,5
T268332,S268332,U104630,2026-06-22 19:53:04.924029,1874.4829624477863,R276264,False,19,0
T268333,S268333,U104630,2026-06-26 10:41:33.654382,2750.7540396296963,R999507,False,10,4
T268334,S268334,U104630,2026-06-27 02:28:57.330334,3678.306550059411,R276264,False,2,5
T268335,S268335,U104630,2026-06-28 05:22:10.455567,2539.468085190464,R276264,False,5,6
T268336,S268336,U104630,2026-06-29 11:39:12.590651,3281.5425475867723,R999507,False,11,0
T268337,S268337,U104630,2026-07-01 13:03:41.985011,2479.8277422058813,R276264,False,13,2
T268338,S268338,U104630,2026-07-03 02:28:56.264130,5358.277169972348,R255734,True,2,4
T268339,S268339,U104630,2026-07-03 05:40:23.265178,3566.163863180886,R276264,False,5,4
T268340,S268340,U104630,2026-07-03 21:14:34.565365,3059.118116407123,R322765,False,21,4
T268341,S268341,U104630,2026-07-04 22:52:56.978074,5934.852584823753,R999507,False,22,5
T268342,S268342,U104630,2026-07-06 12:27:25.799450,1913.0532495077055,R999507,False,12,0
T268343,S268343,U104630,2026-07-09 10:49:21.207933,2308.2734390209143,R944209,False,10,3
T268344,S268344,U104630,2026-07-12 09:15:26.221064,4905.541245083207,R944209,False,9,6
T268345,S268345,U104630,2026-07-12 12:27:39.972416,3398.7458278300965,R322765,False,12,6
T268346,S268346,U104630,2026-07-12 14:25:25.752275,2417.687424979067,R999507,False,14,6
T268347,S268347,U104630,2026-07-14 08:13:50.083585,8603.461089303275,R999507,False,8,1
T268348,S268348,U104630,2026-07-15 19:46:27.582460,2768.584772360367,R944209,False,19,2
T268349,S268349,U104630,2026-07-25 02:40:20.126886,4137.09563325274,R999507,False,2,5
T268350,S268350,U104630,2026-07-26 06:10:33.499415,1848.5943253496062,R999507,False,6,6
T268351,S268351,U104630,2026-07-26 19:19:18.664765,1227.2648533303884,R944209,False,19,6
T268352,S268352,U104630,2026-07-27 05:01:12.351295,2152.659932668315,R821407,True,5,0
T268353,S268353,U104630,2026-07-27 12:23:41.234333,3517.0216916471077,R322765,False,12,0
T268354,S268354,U104630,2026-07-27 16:05:03.853188,4389.200899066053,R999507,False,16,0
T268355,S268355,U104630,2026-07-29 00:13:30.346034,3904.6617528012916,R364330,True,0,2
T268356,S268356,U104630,2026-07-30 19:43:11.868684,4323.31048531163,R793158,True,19,3
T268357,S268357,U104630,2026-08-01 14:24:05.815421,5080.067604871476,R999507,False,14,5
T268358,S268358,U104630,2026-08-02 17:23:45.467379,12998.057858214273,R322765,False,17,6
T268359,S268359,U104630,2026-08-04 10:22:16.186766,6247.923296512527,R276264,False,10,1
T268360,S268360,U104630,2026-08-05 02:56:19.753364,6930.938517365705,R944209,False,2,2
T268361,S268361,U104630,2026-08-05 17:25:00.340920,4015.959334321155,R999507,False,17,2
T268362,S268362,U104630,2026-08-07 22:58:10.674499,5434.9240973105625,R944209,False,22,4
T268363,S268363,U104630,2026-08-08 16:24:49.901572,3584.5757249126964,R999507,False,16,5
T268364,S268364,U104630,2026-08-11 09:59:14.380764,5157.122440209599,R944209,False,9,1
T268365,S268365,U104630,2026-08-11 12:57:17.919628,5661.170171460658,R944209,False,12,1
T268366,S268366,U104630,2026-08-13 13:34:34.458407,4074.5212184260854,R276264,False,13,3
T268367,S268367,U104630,2026-08-16 17:11:37.812200,5398.21069783605,R276264,False,17,6
T268368,S268368,U104630,2026-08-17 16:49:04.964817,3067.7780907341007,R672312,True,16,0
T268369,S268369,U104630,2026-08-19 04:28:12.057643,6202.243016159939,R944209,False,4,2
T268370,S268370,U104630,2026-08-20 06:19:23.408872,1795.871702594072,R276264,False,6,3
T268371,S268371,U104630,2026-08-20 06:27:04.113368,1774.7185678657236,R276264,False,6,3
T268372,S268372,U104630,2026-08-24 20:41:02.013037,2650.553727738666,R208870,True,20,0
T268373,S268373,U104630,2026-08-24 21:06:50.131567,1885.2577618351377,R999507,False,21,0
T268374,S268374,U104630,2026-08-26 20:13:22.242323,1400.9878909781676,R999507,False,20,2
T268375,S268375,U104630,2026-08-29 16:40:09.629438,4717.772549915982,R527354,True,16,5
T268376,S268376,U104631,2026-08-24 11:40:03.205007,3494.401959521326,R395361,False,11,0
T268377,S268377,U104631,2026-08-24 18:07:55.310385,2183.626428641501,R785104,True,18,0
T268378,S268378,U104631,2026-08-25 14:23:54.212996,3197.640147299909,R501635,False,14,1
T268379,S268379,U104632,2026-06-02 21:23:49.538439,1469.024466894534,R279107,False,21,1
T268380,S268380,U104632,2026-06-04 20:24:40.486796,1585.2777176410984,R250756,False,20,3
T268381,S268381,U104632,2026-06-07 09:27:45.341370,4509.664856981185,R344458,True,9,6
T268382,S268382,U104632,2026-06-08 15:08:25.960380,1698.633667193215,R279107,False,15,0
T268383,S268383,U104632,2026-06-11 22:09:46.416794,1835.8744637226887,R272319,False,22,3
T268384,S268384,U104632,2026-06-19 08:34:24.626710,2044.6814093489631,R279107,False,8,4
T268385,S268385,U104632,2026-06-19 22:13:32.081605,2550.239740537201,R735712,False,22,4
T268386,S268386,U104632,2026-06-26 18:17:30.936657,2162.444430763797,R779426,False,18,4
T268387,S268387,U104632,2026-06-28 02:17:37.359511,2548.2191022207517,R400464,False,2,6
T268388,S268388,U104632,2026-07-01 23:26:04.487497,1525.6192739973196,R900353,True,23,2
T268389,S268389,U104632,2026-07-02 18:10:24.864825,3043.4569315626,R272319,False,18,3
T268390,S268390,U104632,2026-07-03 19:49:01.938498,1623.0232008265489,R803820,False,19,4
T268391,S268391,U104632,2026-07-09 22:17:29.005809,1533.84312798028,R621433,True,22,3
T268392,S268392,U104632,2026-07-10 02:19:25.305553,1915.5931038888973,R779426,False,2,4
T268393,S268393,U104632,2026-07-10 15:12:12.670345,1754.1413897428674,R192857,False,15,4
T268394,S268394,U104632,2026-07-11 07:59:57.026162,1952.7518313228115,R735712,False,7,5
T268395,S268395,U104632,2026-07-11 14:25:23.010233,1033.1020978360973,R272319,False,14,5
T268396,S268396,U104632,2026-07-13 22:19:01.475668,2327.3724010869564,R733594,True,22,0
T268397,S268397,U104632,2026-07-15 05:36:34.409590,1774.846016900643,R400464,False,5,2
T268398,S268398,U104632,2026-07-17 11:49:12.191686,3528.924374403698,R520803,False,11,4
T268399,S268399,U104632,2026-07-18 02:36:00.996303,1085.0188110220402,R779426,False,2,5
T268400,S268400,U104632,2026-07-21 21:59:05.718713,1828.4592192629796,R735712,False,21,1
T268401,S268401,U104632,2026-07-28 20:29:43.447804,1785.112453189764,R192857,False,20,1
T268402,S268402,U104632,2026-07-30 04:54:41.130182,1124.613474260324,R272319,False,4,3
T268403,S268403,U104632,2026-08-02 05:20:38.308391,1992.2357581139588,R400464,False,5,6
T268404,S268404,U104632,2026-08-03 04:04:02.648329,2010.6478702890297,R400464,False,4,0
T268405,S268405,U104632,2026-08-04 09:02:00.848408,3525.614140784287,R400464,False,9,1
T268406,S268406,U104632,2026-08-04 18:22:49.462795,21422.26981721454,R683708,True,18,1
T268407,S268407,U104632,2026-08-06 09:58:12.886047,2866.4834703356473,R520803,False,9,3
T268408,S268408,U104632,2026-08-09 15:05:41.854880,2409.1058062142274,R192857,False,15,6
T268409,S268409,U104632,2026-08-09 19:09:18.051961,1895.7529595815886,R400464,False,19,6
T268410,S268410,U104632,2026-08-13 01:29:47.690756,1611.20909428251,R520803,False,1,3
T268411,S268411,U104632,2026-08-20 06:30:29.762288,2207.54406623715,R735712,False,6,3
T268412,S268412,U104632,2026-08-24 11:35:36.215190,1766.6781678908649,R192857,False,11,0
T268413,S268413,U104632,2026-08-27 07:52:39.408553,1315.3785184450392,R400464,False,7,3
T268414,S268414,U104632,2026-08-28 14:21:30.111154,1227.119056732796,R279107,False,14,4
T268415,S268415,U104632,2026-08-28 16:49:11.813348,2477.7368858150085,R746105,True,16,4
T268416,S268416,U104632,2026-08-29 11:22:32.622660,1882.8504419713574,R803820,False,11,5
T268417,S268417,U104633,2026-06-01 14:50:49.474819,49649.76724633698,R168013,False,14,0
T268418,S268418,U104633,2026-06-02 23:02:55.339649,44905.1562417384,R721870,True,23,1
T268419,S268419,U104633,2026-06-05 08:21:28.890600,44465.52456889626,R168013,False,8,4
T268420,S268420,U104633,2026-06-05 20:15:48.159145,59047.76301383129,R897707,False,20,4
T268421,S268421,U104633,2026-06-05 21:35:46.709757,29080.819253451245,R168013,False,21,4
T268422,S268422,U104633,2026-06-06 17:01:39.294701,59561.64661086909,R556838,False,17,5
T268423,S268423,U104633,2026-06-10 17:10:07.610871,30904.295654590405,R783484,True,17,2
T268424,S268424,U104633,2026-06-12 17:04:13.907900,38495.51555341505,R897707,False,17,4
T268425,S268425,U104633,2026-06-13 22:13:50.884224,33675.138245527036,R897707,False,22,5
T268426,S268426,U104633,2026-06-15 05:16:58.516400,56902.76987435429,R168013,False,5,0
T268427,S268427,U104633,2026-06-20 17:08:59.977415,31295.71652699536,R897707,False,17,5
T268428,S268428,U104633,2026-06-21 05:11:15.458794,33042.56337559769,R168013,False,5,6
T268429,S268429,U104633,2026-06-21 14:06:07.725715,38851.52795076977,R168013,False,14,6
T268430,S268430,U104633,2026-06-24 06:49:26.689091,39744.23031562494,R897707,False,6,2
T268431,S268431,U104633,2026-06-26 00:07:36.016160,37178.42310580371,R168013,False,0,4
T268432,S268432,U104633,2026-06-26 02:58:57.903612,33443.84152714017,R168013,False,2,4
T268433,S268433,U104633,2026-06-26 08:18:14.288083,31845.785134612655,R359985,True,8,4
T268434,S268434,U104633,2026-06-27 00:34:13.550520,32369.97828842264,R702670,True,0,5
T268435,S268435,U104633,2026-06-27 16:29:12.899413,21644.034260459455,R556838,False,16,5
T268436,S268436,U104633,2026-06-29 07:14:21.583791,17048.585314286996,R168013,False,7,0
T268437,S268437,U104633,2026-06-29 10:49:27.076027,55526.273769490115,R897707,False,10,0
T268438,S268438,U104633,2026-07-01 23:16:00.443167,11790.531898886658,R168013,False,23,2
T268439,S268439,U104633,2026-07-02 06:23:57.244951,24713.93810891122,R168013,False,6,3
T268440,S268440,U104633,2026-07-03 10:03:52.546872,78351.17866288731,R168013,False,10,4
T268441,S268441,U104633,2026-07-06 04:22:12.490143,42364.48369135613,R556838,False,4,0
T268442,S268442,U104633,2026-07-07 17:57:12.532193,42430.42145214678,R544020,True,17,1
T268443,S268443,U104633,2026-07-10 08:47:18.134613,25694.186458219287,R358095,True,8,4
T268444,S268444,U104633,2026-07-14 14:50:37.786444,32364.262511584144,R168013,False,14,1
T268445,S268445,U104633,2026-07-14 20:35:37.193622,48781.16499356007,R897707,False,20,1
T268446,S268446,U104633,2026-07-14 21:11:44.036165,41934.81923406584,R897707,False,21,1
T268447,S268447,U104633,2026-07-16 12:25:50.641543,25587.774727965585,R955465,True,12,3
T268448,S268448,U104633,2026-07-18 09:34:00.614615,41568.04935707844,R556838,False,9,5
T268449,S268449,U104633,2026-07-19 03:43:17.222769,20941.76842979141,R897707,False,3,6
T268450,S268450,U104633,2026-07-19 20:24:16.443515,26011.68526326185,R556838,False,20,6
T268451,S268451,U104633,2026-07-19 23:25:40.277726,42134.531331658625,R168013,False,23,6
T268452,S268452,U104633,2026-07-20 05:40:52.598842,29804.897801393443,R556838,False,5,0
T268453,S268453,U104633,2026-07-21 00:36:08.933062,38447.51150003142,R556838,False,0,1
T268454,S268454,U104633,2026-07-23 09:29:45.308406,22893.19668329673,R897707,False,9,3
T268455,S268455,U104633,2026-07-30 06:02:05.893887,20996.279946606384,R897707,False,6,3
T268456,S268456,U104633,2026-07-31 15:44:22.005870,48820.42858694653,R861495,True,15,4
T268457,S268457,U104633,2026-08-01 09:25:13.261287,23114.32068114473,R556838,False,9,5
T268458,S268458,U104633,2026-08-08 03:58:52.170170,38219.20485752016,R330873,True,3,5
T268459,S268459,U104633,2026-08-10 08:08:35.359661,53164.990685482444,R897707,False,8,0
T268460,S268460,U104633,2026-08-13 16:33:37.567259,24808.567428562023,R982648,True,16,3
T268461,S268461,U104633,2026-08-14 01:04:14.603358,26993.898898831463,R168013,False,1,4
T268462,S268462,U104633,2026-08-15 02:05:34.340843,44729.99502832894,R237648,True,2,5
T268463,S268463,U104633,2026-08-15 17:26:39.805316,41380.70397198962,R168013,False,17,5
T268464,S268464,U104633,2026-08-17 02:39:43.328336,58477.596755136925,R168013,False,2,0
T268465,S268465,U104633,2026-08-18 07:48:54.104049,25694.1120015183,R897707,False,7,1
T268466,S268466,U104633,2026-08-20 13:09:47.000855,44663.681505273,R556838,False,13,3
T268467,S268467,U104633,2026-08-21 13:53:30.140615,29492.09776446237,R168013,False,13,4
T268468,S268468,U104633,2026-08-24 11:16:36.245006,30836.966760764815,R168013,False,11,0
T268469,S268469,U104633,2026-08-25 00:30:59.200691,50019.11449494064,R556838,False,0,1
T268470,S268470,U104633,2026-08-27 08:04:55.881050,19189.427378227963,R556838,False,8,3
T268471,S268471,U104633,2026-08-28 05:15:37.686169,21003.65988011695,R168013,False,5,4
T268472,S268472,U104634,2026-08-22 04:01:39.014234,4514.415661450712,R413473,False,4,5
T268473,S268473,U104634,2026-08-25 06:08:03.470469,2363.567228144192,R413473,False,6,1
T268474,S268474,U104634,2026-08-28 07:07:44.270558,3046.2963791172365,R560173,False,7,4
T268475,S268475,U104634,2026-08-29 18:41:07.497456,4022.3390994189062,R560173,False,18,5
T268476,S268476,U104635,2026-06-07 00:53:59.642691,6801.755251158132,R946084,True,0,6
T268477,S268477,U104635,2026-06-13 12:29:57.182082,6085.187344996348,R297912,False,12,5
T268478,S268478,U104635,2026-06-14 19:43:01.744856,4920.633853946926,R825954,False,19,6
T268479,S268479,U104635,2026-06-16 15:51:48.722720,4099.463818279228,R825954,False,15,1
T268480,S268480,U104635,2026-06-22 21:02:30.277787,3312.2644451770443,R825954,False,21,0
T268481,S268481,U104635,2026-06-24 07:03:57.569616,8111.699447723385,R971917,False,7,2
T268482,S268482,U104635,2026-06-25 23:32:34.322716,3162.841764975269,R837995,False,23,3
T268483,S268483,U104635,2026-06-27 01:39:06.515734,8804.197535697727,R297912,False,1,5
T268484,S268484,U104635,2026-06-29 23:24:18.690265,8765.687037509571,R297912,False,23,0
T268485,S268485,U104635,2026-07-02 15:21:16.124911,10974.860065080718,R616274,True,15,3
T268486,S268486,U104635,2026-07-05 15:13:03.611143,5899.247814598657,R971917,False,15,6
T268487,S268487,U104635,2026-07-11 02:08:14.628140,3319.3791913392843,R971917,False,2,5
T268488,S268488,U104635,2026-07-11 11:49:29.672565,4597.890625592663,R358047,True,11,5
T268489,S268489,U104635,2026-07-12 01:45:09.067303,3623.423891882931,R825954,False,1,6
T268490,S268490,U104635,2026-07-14 10:30:00.801625,4302.045016707842,R426485,True,10,1
T268491,S268491,U104635,2026-07-22 06:17:44.122564,8523.165342192606,R825954,False,6,2
T268492,S268492,U104635,2026-07-23 05:11:10.770698,3886.8146640122536,R971917,False,5,3
T268493,S268493,U104635,2026-07-25 15:32:16.783621,4104.551918158289,R825954,False,15,5
T268494,S268494,U104635,2026-07-28 21:26:02.434823,4177.707602551213,R825954,False,21,1
T268495,S268495,U104635,2026-08-09 00:09:27.523955,7820.253479773708,R825954,False,0,6
T268496,S268496,U104635,2026-08-12 12:13:52.606193,4751.411264468696,R837995,False,12,2
T268497,S268497,U104635,2026-08-15 05:09:50.346115,6232.2348714133395,R380943,False,5,5
T268498,S268498,U104635,2026-08-19 16:52:50.636096,4505.35897539799,R297912,False,16,2
T268499,S268499,U104635,2026-08-20 17:22:29.697735,4565.124805454058,R971917,False,17,3
T268500,S268500,U104635,2026-08-21 10:33:02.527542,7005.81200156014,R380943,False,10,4
T268501,S268501,U104635,2026-08-21 16:25:46.571669,4527.095283913382,R106463,True,16,4
T268502,S268502,U104635,2026-08-23 17:19:43.341234,5519.770717569088,R971917,False,17,6
T268503,S268503,U104635,2026-08-24 02:31:35.485640,4540.63552794329,R297912,False,2,0
T268504,S268504,U104635,2026-08-28 03:49:15.141886,6737.412436270597,R297912,False,3,4
T268505,S268505,U104636,2026-08-29 13:53:53.294777,12385.186434057097,R646132,False,13,5
T268506,S268506,U104636,2026-08-30 07:08:21.030644,15511.597088327058,R646132,False,7,6
T268507,S268507,U104636,2026-08-30 09:57:05.732354,15092.346597937443,R408158,False,9,6
T268508,S268508,U104637,2026-06-04 00:49:52.358631,975.7375867358319,R165235,False,0,3
T268509,S268509,U104637,2026-06-06 04:51:42.819315,1045.5645582934499,R178524,False,4,5
T268510,S268510,U104637,2026-06-09 02:14:12.697805,560.4912465388633,R178524,False,2,1
T268511,S268511,U104637,2026-06-09 02:50:10.254542,797.0474344646628,R978149,False,2,1
T268512,S268512,U104637,2026-06-10 01:20:01.228673,813.2575733800333,R165235,False,1,2
T268513,S268513,U104637,2026-06-13 23:41:34.656078,1902.952291567277,R872663,True,23,5
T268514,S268514,U104637,2026-06-15 11:43:39.928104,774.4809166674816,R978149,False,11,0
T268515,S268515,U104637,2026-06-17 19:20:20.566622,843.5539183309329,R178524,False,19,2
T268516,S268516,U104637,2026-06-27 11:26:32.730979,1088.473923953202,R165235,False,11,5
T268517,S268517,U104637,2026-06-27 20:52:05.142774,979.1751208942627,R165235,False,20,5
T268518,S268518,U104637,2026-07-10 04:40:30.695981,498.71477982394555,R178524,False,4,4
T268519,S268519,U104637,2026-07-12 11:30:32.837960,608.0744670953904,R165235,False,11,6
T268520,S268520,U104637,2026-07-16 05:43:22.307164,498.72630066315804,R165235,False,5,3
T268521,S268521,U104637,2026-07-17 11:52:33.039385,703.7767637692143,R978149,False,11,4
T268522,S268522,U104637,2026-07-19 05:11:46.443654,1002.2529794636166,R165235,False,5,6
T268523,S268523,U104637,2026-07-19 14:28:40.170620,604.4858633412093,R165235,False,14,6
T268524,S268524,U104637,2026-08-01 00:26:19.384976,644.0934811341264,R978149,False,0,5
T268525,S268525,U104637,2026-08-01 10:23:35.560280,813.2025147228337,R120271,True,10,5
T268526,S268526,U104637,2026-08-07 02:25:50.327990,1339.744727017851,R165235,False,2,4
T268527,S268527,U104637,2026-08-09 04:11:08.146344,1229.3584207284669,R978149,False,4,6
T268528,S268528,U104637,2026-08-10 05:15:44.215186,484.3768392211697,R978149,False,5,0
T268529,S268529,U104637,2026-08-12 07:15:31.038799,750.864818637057,R358244,True,7,2
T268530,S268530,U104637,2026-08-16 17:41:05.140678,475.4182682965836,R978149,False,17,6
T268531,S268531,U104637,2026-08-16 20:15:02.430434,1303.910855420342,R178524,False,20,6
T268532,S268532,U104637,2026-08-17 00:58:26.518924,356.00225136915793,R448161,True,0,0
T268533,S268533,U104637,2026-08-19 01:46:49.930019,783.8144788854042,R165235,False,1,2
T268534,S268534,U104637,2026-08-22 06:57:39.370085,801.4236083134601,R178524,False,6,5
T268535,S268535,U104637,2026-08-24 18:03:11.832015,620.9273209879206,R978149,False,18,0
T268536,S268536,U104637,2026-08-25 18:54:35.703620,1218.6344780408294,R178524,False,18,1
T268537,S268537,U104637,2026-08-29 06:17:55.593471,689.8459878338872,R165235,False,6,5
T268538,S268538,U104637,2026-08-30 07:47:54.147543,905.4259859758156,R178524,False,7,6
T268539,S268539,U104638,2026-06-02 19:21:20.819664,455.0168571288916,R803796,False,19,1
T268540,S268540,U104638,2026-06-03 00:37:27.827824,686.6334788073704,R341977,False,0,2
T268541,S268541,U104638,2026-06-06 22:19:39.436794,781.4452755538076,R803796,False,22,5
T268542,S268542,U104638,2026-06-07 21:06:34.191615,2398.9661852577806,R341977,False,21,6
T268543,S268543,U104638,2026-06-07 21:51:12.071961,1650.9169496649542,R415332,False,21,6
T268544,S268544,U104638,2026-06-10 11:36:47.102172,807.8752484728636,R341977,False,11,2
T268545,S268545,U104638,2026-06-11 03:54:51.445530,800.2699699770487,R341977,False,3,3
T268546,S268546,U104638,2026-06-16 02:58:24.658416,1196.6766436933185,R341977,False,2,1
T268547,S268547,U104638,2026-06-18 22:34:58.629313,917.797805284219,R164421,False,22,3
T268548,S268548,U104638,2026-06-18 22:37:09.893250,1209.3461493227721,R603889,True,22,3
T268549,S268549,U104638,2026-06-22 10:20:11.232034,697.4654858558529,R142073,True,10,0
T268550,S268550,U104638,2026-06-23 17:50:17.587008,1436.7645370950106,R540262,True,17,1
T268551,S268551,U104638,2026-06-25 05:48:24.214840,691.441001041836,R803796,False,5,3
T268552,S268552,U104638,2026-06-25 10:46:05.191148,818.2050262588084,R803796,False,10,3
T268553,S268553,U104638,2026-06-27 10:21:47.165427,631.5404486490307,R803796,False,10,5
T268554,S268554,U104638,2026-07-03 15:20:19.029989,576.2748592242599,R415332,False,15,4
T268555,S268555,U104638,2026-07-06 12:09:23.864343,2924.4104851193256,R341977,False,12,0
T268556,S268556,U104638,2026-07-09 03:04:01.930734,1116.3754659786114,R415332,False,3,3
T268557,S268557,U104638,2026-07-10 01:50:51.333875,920.8066578892011,R164421,False,1,4
T268558,S268558,U104638,2026-07-14 09:23:28.549735,1000.4007687983141,R803796,False,9,1
T268559,S268559,U104638,2026-07-17 23:43:32.409213,651.1579751672188,R803796,False,23,4
T268560,S268560,U104638,2026-07-18 06:18:15.360910,768.2803444466817,R341977,False,6,5
T268561,S268561,U104638,2026-07-19 10:55:18.267617,819.4997145240953,R803796,False,10,6
T268562,S268562,U104638,2026-07-20 20:31:32.462881,736.4491848438832,R341977,False,20,0
T268563,S268563,U104638,2026-07-30 06:53:25.213176,817.6448568284198,R341977,False,6,3
T268564,S268564,U104638,2026-07-31 21:40:35.740680,1276.3058415507876,R415332,False,21,4
T268565,S268565,U104638,2026-08-01 07:43:23.557125,661.875402948017,R803796,False,7,5
T268566,S268566,U104638,2026-08-01 21:48:39.510874,1603.861697797102,R415332,False,21,5
T268567,S268567,U104638,2026-08-02 10:56:09.027924,540.5989913464164,R341977,False,10,6
T268568,S268568,U104638,2026-08-02 23:01:00.307955,788.2804018454493,R164421,False,23,6
T268569,S268569,U104638,2026-08-06 16:39:57.084465,2629.328227001387,R341977,False,16,3
T268570,S268570,U104638,2026-08-11 13:18:01.984913,1434.2943390549729,R415332,False,13,1
T268571,S268571,U104638,2026-08-18 03:58:43.172841,732.6861811737613,R415332,False,3,1
T268572,S268572,U104638,2026-08-18 22:25:21.425303,1769.25002059584,R415332,False,22,1
T268573,S268573,U104638,2026-08-26 01:55:01.043489,1311.440601912769,R445566,True,1,2
T268574,S268574,U104638,2026-08-27 02:44:54.799217,1277.2749686622299,R164421,False,2,3
T268575,S268575,U104638,2026-08-28 12:06:31.414033,815.6838515405323,R415332,False,12,4
T268576,S268576,U104639,2026-06-04 14:58:01.219934,1465.6925922822682,R680330,False,14,3
T268577,S268577,U104639,2026-06-10 05:55:11.519331,2486.6216730714145,R884007,True,5,2
T268578,S268578,U104639,2026-06-14 14:25:18.196472,3167.0895782270586,R680330,False,14,6
T268579,S268579,U104639,2026-06-23 08:42:54.961686,2532.6883919896004,R265103,True,8,1
T268580,S268580,U104639,2026-06-26 09:16:49.542417,3984.4118600166335,R740958,False,9,4
T268581,S268581,U104639,2026-06-28 17:01:01.343530,3682.1153746197992,R275288,False,17,6
T268582,S268582,U104639,2026-07-02 10:17:04.591665,2100.3288791127093,R351037,True,10,3
T268583,S268583,U104639,2026-07-07 10:47:32.404025,3656.6827678161826,R275288,False,10,1
T268584,S268584,U104639,2026-07-11 08:38:39.300863,3698.786926882912,R176598,False,8,5
T268585,S268585,U104639,2026-07-11 19:08:55.854920,4940.8134701688205,R680330,False,19,5
T268586,S268586,U104639,2026-07-13 13:38:30.408606,3233.730636412279,R740958,False,13,0
T268587,S268587,U104639,2026-07-14 10:01:13.776030,2140.3324415713532,R176598,False,10,1
T268588,S268588,U104639,2026-07-18 09:04:55.905224,2327.6422588354226,R176598,False,9,5
T268589,S268589,U104639,2026-07-20 04:48:08.041112,4404.5602907221755,R176598,False,4,0
T268590,S268590,U104639,2026-07-23 17:04:30.702785,1916.7688584271107,R740958,False,17,3
T268591,S268591,U104639,2026-07-24 12:52:58.177769,3884.5021068768683,R176598,False,12,4
T268592,S268592,U104639,2026-08-02 10:09:29.177134,3620.6161808527363,R275288,False,10,6
T268593,S268593,U104639,2026-08-02 12:10:13.467941,3620.406144387397,R734264,True,12,6
T268594,S268594,U104639,2026-08-05 23:04:11.841825,6461.764854919,R176598,False,23,2
T268595,S268595,U104639,2026-08-10 09:19:50.379337,4913.245834540378,R680330,False,9,0
T268596,S268596,U104639,2026-08-21 20:10:26.508525,3333.27270149563,R740958,False,20,4
T268597,S268597,U104640,2026-06-02 13:56:31.944688,10054.720048282654,R703474,False,13,1
T268598,S268598,U104640,2026-06-03 04:17:51.865102,2587.6689937618394,R703474,False,4,2
T268599,S268599,U104640,2026-06-03 18:32:17.960400,3560.2365436564437,R703474,False,18,2
T268600,S268600,U104640,2026-06-08 08:56:16.584289,12197.957118639017,R231105,False,8,0
T268601,S268601,U104640,2026-06-09 02:27:29.239481,7876.489955910754,R703474,False,2,1
T268602,S268602,U104640,2026-06-13 22:39:01.628190,10649.641126088161,R703474,False,22,5
T268603,S268603,U104640,2026-06-14 11:32:28.894584,4487.919556617651,R703474,False,11,6
T268604,S268604,U104640,2026-06-14 13:15:38.501549,9227.206145053175,R703474,False,13,6
T268605,S268605,U104640,2026-06-21 16:44:48.687837,2285.0685072420133,R231105,False,16,6
T268606,S268606,U104640,2026-06-26 04:03:07.961810,4252.837029714103,R981567,True,4,4
T268607,S268607,U104640,2026-06-27 06:17:50.531325,4758.870710557801,R703474,False,6,5
T268608,S268608,U104640,2026-06-28 19:01:13.114176,9962.812411593011,R231105,False,19,6
T268609,S268609,U104640,2026-06-29 01:44:41.748732,3398.9356704155884,R231105,False,1,0
T268610,S268610,U104640,2026-06-30 13:07:35.435177,3827.133473114454,R319010,False,13,1
T268611,S268611,U104640,2026-07-02 21:11:12.052750,7934.399259106464,R231105,False,21,3
T268612,S268612,U104640,2026-07-08 03:47:37.448415,3172.8558866453045,R319010,False,3,2
T268613,S268613,U104640,2026-07-09 10:44:00.898559,5434.7517521086575,R703474,False,10,3
T268614,S268614,U104640,2026-07-12 01:43:54.188285,2672.9158597186324,R231105,False,1,6
T268615,S268615,U104640,2026-07-15 01:15:55.833475,5150.84308085149,R231105,False,1,2
T268616,S268616,U104640,2026-07-15 05:40:03.444213,8482.919910950044,R231105,False,5,2
T268617,S268617,U104640,2026-07-18 16:39:03.683032,3695.3256590624824,R319010,False,16,5
T268618,S268618,U104640,2026-07-19 17:00:04.970877,4668.428724588794,R319010,False,17,6
T268619,S268619,U104640,2026-07-24 07:27:23.379120,8237.675479898091,R231105,False,7,4
T268620,S268620,U104640,2026-07-28 13:41:55.889394,6688.681217241111,R319010,False,13,1
