user_id,channel,account_age_days,history_status,cohort_age_band,cohort_txn_band,baseline_avg_amount,baseline_hour_mode,baseline_recipient_count
U104260,ussd,8,cold_start,new,small,3128.479968646603,12,2
U104261,app,655,established,established,small,2327.3929659316536,9,5
U104262,ussd,847,established,established,small,2168.660581882964,9,8
U104263,app,818,established,established,small,2083.48499821559,12,1
U104264,app,213,established,established,small,2159.019710628374,14,4
U104265,ussd,12,cold_start,new,medium,6780.9579537117415,9,1
U104266,ussd,715,established,established,small,2996.063139838335,19,4
U104267,ussd,203,established,established,medium,9322.684832714362,17,5
U104268,ussd,881,established,established,medium,15945.963383251901,19,3
U104269,app,198,established,established,medium,5417.381074890327,10,2
U104270,ussd,253,established,established,small,4795.569923832961,19,3
U104271,ussd,688,established,established,medium,9620.762559145904,17,5
U104272,app,393,established,established,small,3423.139219628459,9,5
U104273,app,534,established,established,small,1491.9426885142518,17,5
U104274,app,468,established,established,medium,9783.333857456782,9,5
U104275,ussd,612,established,established,medium,6912.426204890196,17,4
U104276,app,267,established,established,small,2088.0096709844274,12,5
U104277,app,259,established,established,medium,6294.0789519329555,10,3
U104278,ussd,512,established,established,medium,11608.333648047652,12,2
U104279,ussd,868,established,established,small,1844.7861099803654,17,9
U104280,app,368,established,established,small,2977.262345422732,17,4
U104281,ussd,748,established,established,medium,8446.267534091101,9,1
U104282,ussd,455,established,established,small,2179.41848076535,19,12
U104283,ussd,154,established,established,small,4340.850271973875,12,3
U104284,app,687,established,established,small,3084.4946261816594,10,2
U104285,app,591,established,established,medium,7236.231650069054,14,2
U104286,ussd,322,established,established,small,1639.6200405086715,17,2
U104287,app,348,established,established,small,3133.4388944457273,12,2
U104288,ussd,442,established,established,small,1428.5085968527592,17,5
U104289,app,75,established,1-3mo,small,4319.237635409826,9,9
U104290,ussd,751,established,established,small,3479.1850910398207,12,1
U104291,ussd,509,established,established,small,2279.845422659928,10,3
U104292,ussd,846,established,established,small,3054.5317549852994,17,1
U104293,ussd,434,established,established,small,764.77193351003,14,2
U104294,ussd,837,established,established,medium,7133.290591718204,17,8
U104295,app,200,established,established,medium,17804.8918059962,14,1
U104296,app,193,established,established,medium,8907.778278927402,14,2
U104297,ussd,404,established,established,medium,9467.628405872072,17,4
U104298,ussd,815,established,established,small,2347.2862397513754,19,4
U104299,ussd,721,established,established,medium,15285.480091521255,10,2
U104300,ussd,100,established,established,small,2391.1784205473573,10,1
U104301,app,220,established,established,small,3397.198174983552,17,3
U104302,ussd,279,established,established,small,1789.701080137727,12,4
U104303,ussd,10,cold_start,new,small,4022.8377749918523,9,5
U104304,ussd,637,established,established,small,2242.720273083345,10,2
U104305,ussd,255,established,established,medium,11168.259269477738,10,13
U104306,ussd,207,established,established,medium,5796.011035268533,12,2
U104307,ussd,162,established,established,small,1831.458630589758,17,1
U104308,app,527,established,established,medium,8990.41870124119,17,2
U104309,ussd,351,established,established,small,2911.219390637988,21,4
U104310,app,617,established,established,medium,8563.230252848403,9,3
U104311,app,520,established,established,small,4353.368378764866,14,5
U104312,app,324,established,established,medium,7398.650678806942,9,4
U104313,app,101,established,established,medium,27493.87877105578,17,2
U104314,app,643,established,established,small,3001.060948609285,14,3
U104315,ussd,322,established,established,medium,7817.785750167605,21,3
U104316,ussd,238,established,established,small,2355.6542063782026,9,3
U104317,ussd,838,established,established,small,2008.731132898745,14,4
U104318,app,500,established,established,medium,6022.547460560629,14,4
U104319,app,614,established,established,small,3058.526790866643,14,3
U104320,ussd,341,established,established,medium,5812.917636024029,14,3
U104321,ussd,280,established,established,small,1496.1964738643326,19,3
U104322,ussd,727,established,established,small,1804.697661416374,9,1
U104323,ussd,211,established,established,small,1946.6814935200325,10,2
U104324,ussd,881,established,established,medium,5570.109245091146,19,5
U104325,ussd,334,established,established,small,4934.176137235827,12,3
U104326,ussd,393,established,established,medium,10226.947140240176,12,6
U104327,ussd,510,established,established,medium,8510.538557965512,17,1
U104328,ussd,705,established,established,small,4480.650151507279,17,7
U104329,app,545,established,established,small,3473.739325462665,21,2
U104330,app,306,established,established,medium,6183.683054464126,21,3
U104331,app,798,established,established,small,2739.7843069342225,12,2
U104332,ussd,753,established,established,small,3202.3736071014723,9,3
U104333,ussd,130,established,established,small,1861.8477539806597,10,1
U104334,app,704,established,established,small,3921.9030613208038,10,2
U104335,ussd,801,established,established,small,1186.076202008076,19,3
U104336,app,274,established,established,medium,10449.417466934086,17,1
U104337,app,651,established,established,small,3133.3073566086605,10,8
U104338,ussd,855,established,established,small,1146.008862916692,9,4
U104339,app,117,established,established,medium,8578.03245958448,14,2
U104340,app,381,established,established,large,30558.501211294664,14,5
U104341,app,623,established,established,small,578.2857931016998,21,5
U104342,app,848,established,established,small,1068.764159061692,19,3
U104343,ussd,9,cold_start,new,small,3568.8999494856944,12,5
U104344,ussd,107,established,established,small,2761.1622481769805,12,7
U104345,ussd,501,established,established,small,693.8640761312855,21,5
U104346,ussd,689,established,established,medium,5877.771046525688,9,4
U104347,app,849,established,established,small,2347.007726187815,17,4
U104348,ussd,782,established,established,medium,11403.577415302436,17,1
U104349,app,785,established,established,small,913.2774633373516,12,5
U104350,app,126,established,established,small,1743.327863373111,9,3
U104351,ussd,885,established,established,medium,18932.30216949804,21,4
U104352,app,410,established,established,small,4771.270912932406,17,4
U104353,app,90,established,established,medium,14245.081877824328,12,4
U104354,app,299,established,established,medium,5262.95330299301,17,5
U104355,ussd,4,cold_start,new,medium,8716.635770078345,21,4
U104356,app,714,established,established,medium,8155.4798515085095,14,4
U104357,app,97,established,established,small,1305.6432590909328,17,7
U104358,ussd,537,established,established,small,1173.0074193542107,10,5
U104359,app,562,established,established,medium,7563.561057911534,17,7
U104360,ussd,824,established,established,medium,5864.559724813516,12,4
U104361,app,727,established,established,medium,22906.7288720478,21,3
U104362,ussd,611,established,established,small,2849.232404277837,12,2
U104363,ussd,7,cold_start,new,small,3187.174994456627,10,2
U104364,ussd,763,established,established,small,3430.9533568079146,10,5
U104365,ussd,1,cold_start,new,medium,20561.058832858856,19,7
U104366,app,631,established,established,medium,8133.371962253526,19,1
U104367,ussd,166,established,established,small,4744.251233207343,9,2
U104368,ussd,544,established,established,medium,8479.501302796167,10,4
U104369,ussd,840,established,established,medium,9991.692613403677,12,3
U104370,ussd,164,established,established,medium,5478.306077435883,10,3
U104371,ussd,318,established,established,medium,6336.050841109114,17,1
U104372,ussd,100,established,established,medium,6061.291152412632,19,4
U104373,app,492,established,established,small,4574.946435497817,17,4
U104374,ussd,175,established,established,small,1531.1897078356296,21,2
U104375,ussd,875,established,established,small,1128.3008737113253,12,2
U104376,ussd,62,established,1-3mo,small,2209.4119566481395,9,6
U104377,app,63,established,1-3mo,small,2791.4963083485036,14,3
U104378,ussd,814,established,established,small,4436.3874933717525,14,3
U104379,ussd,272,established,established,small,1112.7869071901466,9,4
U104380,ussd,11,cold_start,new,medium,16532.265140397776,17,7
U104381,app,393,established,established,small,4320.692220806741,9,2
U104382,app,884,established,established,medium,5747.87932261478,19,6
U104383,app,640,established,established,medium,5539.21751423103,9,2
U104384,app,571,established,established,small,4424.669736315772,14,1
U104385,ussd,745,established,established,small,2426.86148221597,9,3
U104386,app,620,established,established,medium,9837.575086953595,14,5
U104387,ussd,787,established,established,small,3905.563521166187,10,4
U104388,app,266,established,established,medium,10041.682211445139,9,5
U104389,app,586,established,established,medium,13465.63396889226,10,2
U104390,ussd,1,cold_start,new,medium,19526.655572596614,9,2
U104391,app,400,established,established,medium,10684.914460311504,12,5
U104392,app,679,established,established,medium,13564.704842744251,19,2
U104393,app,430,established,established,small,3544.2776526825205,12,7
U104394,ussd,831,established,established,medium,6113.164809890023,14,2
U104395,ussd,101,established,established,medium,16456.57207798437,21,2
U104396,app,182,established,established,medium,23831.014408550258,9,1
U104397,ussd,433,established,established,small,781.4354624260717,21,3
U104398,app,4,cold_start,new,small,2427.6053055656207,17,2
U104399,ussd,835,established,established,medium,5152.967030804886,10,4
U104400,app,263,established,established,small,1178.5649644100467,12,3
U104401,ussd,882,established,established,small,3883.9675978189093,19,4
U104402,ussd,501,established,established,medium,8170.518053208918,19,2
U104403,app,769,established,established,small,3162.942764479935,14,4
U104404,app,141,established,established,small,2336.0384833168246,19,10
U104405,app,309,established,established,small,3643.215647972918,17,3
U104406,app,177,established,established,medium,8233.62142265987,21,9
U104407,app,895,established,established,small,2344.594723708035,10,5
U104408,app,854,established,established,small,3047.5943234141473,19,2
U104409,ussd,255,established,established,small,3543.546600476098,17,7
U104410,app,799,established,established,medium,10614.92034906743,9,1
U104411,ussd,706,established,established,medium,5756.259364803281,19,4
U104412,app,202,established,established,small,2685.9084750083366,10,3
U104413,ussd,823,established,established,medium,17241.343151961824,14,5
U104414,app,485,established,established,medium,9619.202305450726,14,3
U104415,ussd,234,established,established,medium,5133.324242130362,12,5
U104416,app,476,established,established,small,3051.170297484522,14,5
U104417,app,440,established,established,small,2168.7833758055676,21,2
U104418,ussd,570,established,established,medium,14786.013082052186,19,3
U104419,ussd,414,established,established,medium,5779.865416356689,10,4
U104420,ussd,121,established,established,medium,7456.503032701582,10,2
U104421,app,614,established,established,medium,16315.44773403753,14,4
U104422,app,588,established,established,small,4475.617155300026,19,6
U104423,ussd,539,established,established,small,1761.4001106482174,17,7
U104424,ussd,3,cold_start,new,small,4941.090851727892,12,5
U104425,ussd,288,established,established,small,979.4883179264767,14,2
U104426,app,677,established,established,medium,10018.598798446888,21,4
U104427,app,364,established,established,small,3523.398151090671,14,3
U104428,ussd,240,established,established,medium,28826.95196483735,21,1
U104429,ussd,352,established,established,small,2467.36269706947,17,4
U104430,app,842,established,established,medium,11017.336930790221,12,1
U104431,ussd,671,established,established,small,1038.2451523821771,19,2
U104432,ussd,652,established,established,small,4152.027914273772,19,5
U104433,app,137,established,established,medium,29548.798380631608,14,6
U104434,app,12,cold_start,new,medium,5061.755850239475,17,4
U104435,ussd,4,cold_start,new,medium,9173.602067235628,9,3
U104436,app,638,established,established,small,3844.0202423755854,12,1
U104437,ussd,271,established,established,medium,10888.50313500312,12,5
U104438,ussd,742,established,established,medium,6234.741107255772,9,5
U104439,app,286,established,established,medium,12314.47423636845,10,3
U104440,ussd,524,established,established,medium,8481.292130874921,21,3
U104441,app,3,cold_start,new,small,2029.0755484547365,9,9
U104442,app,893,established,established,small,1589.3620539716824,14,4
U104443,ussd,829,established,established,small,2339.6378860346827,14,2
U104444,ussd,122,established,established,medium,10119.177113728621,12,3
U104445,app,878,established,established,medium,6206.207766723187,17,2
U104446,ussd,323,established,established,small,1025.227833950827,12,3
U104447,ussd,370,established,established,medium,5565.84938641917,9,6
U104448,ussd,106,established,established,medium,8246.980730628877,19,3
U104449,ussd,388,established,established,small,3135.3934807368337,14,3
U104450,app,385,established,established,small,4356.293150972206,9,4
U104451,app,329,established,established,large,35572.03453815751,10,3
U104452,ussd,547,established,established,small,1225.7080264159324,14,5
U104453,app,186,established,established,small,3359.06038133486,12,3
U104454,ussd,699,established,established,small,4777.146354964792,21,2
U104455,app,4,cold_start,new,medium,24675.690629826862,10,3
U104456,app,74,established,1-3mo,medium,6954.934856563567,17,2
U104457,app,732,established,established,medium,6973.790322515612,9,5
U104458,app,329,established,established,medium,6751.94895021267,19,2
U104459,app,732,established,established,medium,25455.90453992689,21,5
U104460,ussd,562,established,established,small,657.8015647516708,10,3
U104461,ussd,232,established,established,medium,13650.545009953526,12,5
U104462,app,714,established,established,small,3834.5122049199335,12,1
U104463,app,145,established,established,small,1657.9705789796628,12,4
U104464,ussd,91,established,established,small,4529.948535092188,12,1
U104465,app,622,established,established,small,3765.0011521458086,9,6
U104466,ussd,873,established,established,medium,7589.345495960936,21,2
U104467,ussd,216,established,established,small,2842.696173586021,21,8
U104468,ussd,13,cold_start,new,medium,5844.9960339951385,14,3
U104469,ussd,606,established,established,medium,8725.953749743368,19,2
U104470,ussd,758,established,established,large,62066.383643624446,17,7
U104471,ussd,816,established,established,medium,5020.843911151155,9,5
U104472,ussd,199,established,established,medium,7484.221297576188,19,2
U104473,app,105,established,established,medium,9724.954693223737,17,2
U104474,app,3,cold_start,new,medium,11064.806515120474,14,4
U104475,app,231,established,established,small,2239.4317820497504,10,2
U104476,app,192,established,established,small,2073.2496768601864,21,5
U104477,ussd,4,cold_start,new,small,1186.5311805466658,14,3
U104478,app,142,established,established,small,816.0081785322617,17,7
U104479,app,80,established,1-3mo,small,4578.191541173634,21,5
U104480,app,243,established,established,small,1932.9670998865413,21,2
U104481,ussd,791,established,established,small,2379.5943880237023,21,4
U104482,ussd,898,established,established,small,4422.11985103668,12,2
U104483,ussd,94,established,established,small,500.0,14,3
U104484,app,795,established,established,medium,5752.6851689411915,12,2
U104485,app,1,cold_start,new,small,1015.2206371566222,14,2
U104486,ussd,852,established,established,small,1253.081908274522,17,2
U104487,ussd,462,established,established,medium,7327.79788998465,12,3
U104488,ussd,831,established,established,small,2202.524673210795,10,1
U104489,ussd,644,established,established,small,3696.4677959639785,14,5
U104490,app,534,established,established,medium,8367.25620041927,21,3
U104491,ussd,361,established,established,medium,18246.551461109302,21,5
U104492,ussd,817,established,established,medium,22483.66251205091,17,3
U104493,ussd,844,established,established,small,500.0,14,2
U104494,ussd,819,established,established,medium,6037.045153818221,9,4
U104495,app,867,established,established,medium,15415.133587189299,9,3
U104496,app,79,established,1-3mo,medium,5343.5530939268065,17,4
U104497,ussd,5,cold_start,new,medium,9211.393550401901,21,4
U104498,ussd,634,established,established,small,3966.747287561261,14,4
U104499,app,519,established,established,medium,25265.10907805908,10,4
U104500,app,453,established,established,small,2201.2236791672,19,1
U104501,ussd,811,established,established,small,1107.6902222678689,21,3
U104502,app,779,established,established,medium,5491.7248353732275,12,3
U104503,app,151,established,established,medium,7694.743612393695,12,3
U104504,ussd,583,established,established,medium,9331.158738734306,10,2
U104505,ussd,5,cold_start,new,small,3902.741897508649,9,10
U104506,ussd,681,established,established,medium,11836.013787622194,9,4
U104507,ussd,759,established,established,small,4698.478362039433,21,3
U104508,app,574,established,established,small,3051.2005228989765,12,3
U104509,ussd,885,established,established,small,657.1355702820762,12,6
U104510,ussd,592,established,established,small,4990.160019441941,10,2
U104511,ussd,512,established,established,small,3239.798069131573,19,5
U104512,ussd,729,established,established,small,1670.9371318409871,12,2
U104513,app,686,established,established,small,2375.6080873901356,17,4
U104514,app,65,established,1-3mo,medium,6177.131702935457,9,9
U104515,app,283,established,established,medium,8624.713446077372,19,3
U104516,app,532,established,established,small,1738.0657225293676,10,4
U104517,ussd,583,established,established,small,4680.036011058129,21,4
U104518,app,433,established,established,small,3967.6915537451255,21,4
U104519,ussd,891,established,established,medium,5083.324961156506,19,3
U104520,app,592,established,established,medium,8887.767394471257,14,2
U104521,app,773,established,established,small,2101.5872438582114,12,1
U104522,app,758,established,established,medium,12023.591682484344,12,2
U104523,app,791,established,established,small,1755.112000502164,12,11
U104524,ussd,624,established,established,small,951.2799694161802,9,1
U104525,ussd,252,established,established,small,1292.704535117407,10,1
U104526,app,148,established,established,medium,8831.628053482931,10,4
U104527,ussd,421,established,established,medium,8213.325896580316,10,3
U104528,ussd,768,established,established,small,1555.6442609689561,12,2
U104529,ussd,748,established,established,medium,5562.1638419121955,12,6
U104530,app,364,established,established,medium,19440.102570789062,14,3
U104531,app,103,established,established,small,3774.574429171089,9,3
U104532,ussd,872,established,established,medium,6432.3467848500895,10,4
U104533,ussd,286,established,established,small,939.0384797858677,17,1
U104534,app,10,cold_start,new,medium,10610.615858490124,21,2
U104535,ussd,7,cold_start,new,medium,5741.274270644009,19,3
U104536,app,698,established,established,small,2771.8514240077984,19,4
U104537,ussd,216,established,established,small,4204.634190907021,10,3
U104538,app,150,established,established,medium,5296.364034049781,17,3
U104539,ussd,396,established,established,small,4731.532280681393,14,2
U104540,app,654,established,established,small,508.7231896892659,10,2
U104541,app,100,established,established,medium,5555.084314545504,9,1
U104542,ussd,711,established,established,small,2557.030309055705,17,3
U104543,app,6,cold_start,new,medium,5479.750353635045,14,3
U104544,ussd,414,established,established,medium,9205.607861412263,19,10
U104545,ussd,142,established,established,medium,15468.513979493602,9,2
U104546,app,428,established,established,medium,6874.162331396895,17,2
U104547,app,348,established,established,small,2219.1714261927314,9,5
U104548,ussd,245,established,established,medium,8165.983272343191,12,4
U104549,ussd,320,established,established,small,1761.4099134957562,21,1
U104550,ussd,392,established,established,small,3178.8181968431973,9,3
U104551,app,763,established,established,small,1414.6555965709372,21,3
U104552,ussd,7,cold_start,new,medium,6305.788429219341,21,2
U104553,ussd,127,established,established,medium,11794.820358099592,17,2
U104554,ussd,131,established,established,small,1422.5789103466866,10,4
U104555,app,567,established,established,medium,5318.089123684068,21,3
U104556,app,125,established,established,medium,6463.880429366533,19,4
U104557,ussd,551,established,established,medium,9547.033029059166,10,3
U104558,ussd,474,established,established,medium,5205.016898870062,19,1
U104559,app,161,established,established,small,1243.5504409150315,17,4
U104560,ussd,441,established,established,small,2926.4711107490225,12,2
U104561,app,533,established,established,small,4970.856642449763,9,4
U104562,app,792,established,established,small,1622.322790923622,12,3
U104563,app,818,established,established,medium,5110.5593224243285,12,1
U104564,app,870,established,established,small,3422.212088008574,19,2
U104565,app,660,established,established,medium,7907.747646187534,17,3
U104566,app,387,established,established,medium,8006.206158673351,14,6
U104567,app,842,established,established,medium,12764.220811575191,19,1
U104568,ussd,166,established,established,small,4951.540463097847,14,6
U104569,ussd,12,cold_start,new,small,2204.2844518000234,12,8
U104570,ussd,836,established,established,medium,6799.303902763506,19,4
U104571,app,155,established,established,small,4029.070356518931,21,5
U104572,ussd,602,established,established,small,4124.282383761215,17,5
U104573,app,243,established,established,small,1557.2068607771453,14,6
U104574,ussd,612,established,established,small,2978.7270034566714,12,2
U104575,ussd,713,established,established,medium,15430.59294501316,12,2
U104576,app,378,established,established,small,1512.2915926066862,14,3
U104577,app,425,established,established,medium,8325.40045628984,9,1
U104578,ussd,235,established,established,medium,12729.65948885627,17,5
U104579,ussd,2,cold_start,new,small,2302.9420639455398,12,3
U104580,ussd,505,established,established,medium,7640.515800926633,14,2
U104581,ussd,243,established,established,medium,13107.390179766804,9,4
U104582,ussd,547,established,established,medium,12295.491642971114,19,5
U104583,app,390,established,established,small,3526.88981740457,12,7
U104584,ussd,681,established,established,medium,5316.036081357593,9,3
U104585,app,854,established,established,small,3272.3916017903657,9,5
U104586,app,804,established,established,medium,9289.22340837936,12,5
U104587,app,747,established,established,medium,8641.253258744646,19,2
U104588,ussd,293,established,established,small,3467.757982516907,17,4
U104589,ussd,7,cold_start,new,medium,12933.443087059299,21,3
U104590,app,616,established,established,medium,5992.798434330908,19,1
U104591,app,10,cold_start,new,small,500.0,12,5
U104592,app,625,established,established,small,2748.199734986233,10,7
U104593,ussd,551,established,established,medium,9754.93348853443,14,5
U104594,ussd,651,established,established,medium,19395.166951154002,17,2
U104595,app,773,established,established,medium,7336.785999625739,21,1
U104596,app,584,established,established,small,1164.3847711557937,9,3
U104597,ussd,1,cold_start,new,small,556.5398035341798,19,1
U104598,app,204,established,established,small,3204.9869735372617,19,8
U104599,ussd,365,established,established,small,3250.2848777112513,17,2
U104600,app,391,established,established,medium,7820.472184498177,10,3
U104601,app,851,established,established,small,4481.447077241125,17,2
U104602,app,613,established,established,medium,8411.534021947677,10,4
U104603,ussd,5,cold_start,new,small,2430.0040496645843,21,3
U104604,app,11,cold_start,new,medium,6037.932520173355,10,5
U104605,app,636,established,established,medium,28104.3425154991,14,2
U104606,ussd,571,established,established,small,1641.9352996588902,14,2
U104607,ussd,808,established,established,small,4316.941233850626,9,4
U104608,app,883,established,established,medium,17206.494194236446,14,6
U104609,app,719,established,established,small,2642.7868841965783,9,6
U104610,ussd,765,established,established,small,3232.919964793054,21,4
U104611,app,117,established,established,medium,10235.999772339295,19,3
U104612,ussd,617,established,established,small,2602.6536112600725,19,5
U104613,app,823,established,established,small,3582.6117185016083,21,4
U104614,app,209,established,established,small,4210.5892813791,21,2
U104615,app,13,cold_start,new,medium,6280.887873930908,21,8
U104616,ussd,106,established,established,medium,11053.543426500133,12,1
U104617,app,697,established,established,small,3027.581909409906,9,2
U104618,app,289,established,established,small,4680.34718384039,19,5
U104619,app,326,established,established,small,4963.4759089457975,12,4
U104620,ussd,899,established,established,medium,5910.724656979991,21,6
U104621,app,828,established,established,medium,20129.782160364917,12,2
U104622,ussd,272,established,established,medium,5513.2957276547495,12,4
U104623,ussd,747,established,established,small,2977.254528347779,12,3
U104624,app,606,established,established,medium,6164.643786998206,17,3
U104625,ussd,340,established,established,medium,8863.969200387044,9,2
U104626,ussd,4,cold_start,new,small,1982.688443099738,9,3
U104627,app,117,established,established,small,2052.6483668587716,21,1
U104628,app,769,established,established,medium,7567.9171997370995,9,3
U104629,app,831,established,established,small,1538.0457858411253,12,1
U104630,app,868,established,established,small,3188.1504442311043,14,4
U104631,ussd,10,cold_start,new,small,4081.622749077648,12,5
U104632,ussd,474,established,established,small,1867.9600428763997,12,9
U104633,ussd,251,established,established,large,32350.064567266745,17,3
U104634,app,12,cold_start,new,small,3686.595772790906,21,2
U104635,app,111,established,established,medium,5281.961960110887,14,5
U104636,app,1,cold_start,new,medium,16262.674952511503,14,3
U104637,ussd,371,established,established,small,769.0433951843689,14,3
U104638,app,422,established,established,small,967.3503589684897,14,4
U104639,ussd,827,established,established,small,3069.768006331369,14,4
U104640,ussd,673,established,established,medium,6251.4729782001605,9,3
U104641,app,732,established,established,small,3013.3444876785716,12,6
U104642,ussd,577,established,established,small,4584.149198717716,19,4
U104643,ussd,661,established,established,small,3056.4828950925835,10,2
U104644,ussd,391,established,established,medium,7783.83014288459,19,4
U104645,app,547,established,established,small,1311.1668493229379,21,2
U104646,app,465,established,established,medium,6204.587704008425,9,3
U104647,ussd,345,established,established,large,33706.78666115908,12,2
U104648,app,850,established,established,small,2833.788422464113,12,2
U104649,ussd,77,established,1-3mo,small,4791.659044008225,14,1
U104650,app,61,established,1-3mo,medium,5586.876456916257,17,2
U104651,ussd,383,established,established,medium,8510.286401593332,21,3
U104652,ussd,92,established,established,small,2718.137022082326,17,4
U104653,app,268,established,established,medium,9996.506592941567,12,6
U104654,app,739,established,established,small,4080.1288461910544,17,2
U104655,ussd,742,established,established,small,1045.777046076192,14,2
U104656,app,218,established,established,medium,11277.55235243748,10,3
U104657,ussd,502,established,established,small,2651.619764976137,14,2
U104658,ussd,453,established,established,medium,8354.521475315121,12,4
U104659,app,559,established,established,small,2817.27262087207,12,6
U104660,ussd,845,established,established,small,4845.295819625777,21,5
U104661,ussd,350,established,established,small,4425.85625014569,17,3
U104662,ussd,689,established,established,small,1728.7553207994508,21,1
U104663,app,490,established,established,small,3581.220808192407,17,6
U104664,app,898,established,established,medium,29023.802768552774,10,2
U104665,app,214,established,established,small,3094.8557870938207,12,3
U104666,ussd,369,established,established,small,3417.6190900064203,12,2
U104667,ussd,129,established,established,medium,8671.047935721346,10,2
U104668,ussd,351,established,established,small,1715.420761064549,21,4
U104669,app,8,cold_start,new,small,3894.912852414255,17,10
U104670,ussd,769,established,established,medium,12826.29832108387,19,3
U104671,ussd,9,cold_start,new,small,1820.8336132321183,14,3
U104672,ussd,834,established,established,small,3305.8377495413447,9,2
U104673,app,518,established,established,medium,6902.741818521528,21,1
U104674,ussd,471,established,established,medium,9645.23074714774,12,10
U104675,app,628,established,established,small,2630.633926485339,14,5
U104676,app,697,established,established,medium,6385.748273108331,12,4
U104677,ussd,389,established,established,small,2505.4903918421987,12,5
U104678,app,686,established,established,small,2796.8213365223287,21,3
U104679,app,5,cold_start,new,small,4523.910871739872,12,5
U104680,ussd,542,established,established,small,500.0,21,6
U104681,ussd,763,established,established,medium,7675.848073782239,12,1
U104682,app,488,established,established,small,4685.753544339864,10,4
U104683,ussd,431,established,established,medium,9806.04607952897,17,5
U104684,app,459,established,established,small,4245.021080219325,14,4
U104685,app,579,established,established,small,1770.679753760256,10,2
U104686,app,860,established,established,small,2520.7935957928757,19,3
U104687,ussd,792,established,established,small,2187.173418328586,21,2
U104688,app,264,established,established,medium,5938.242966211244,10,2
U104689,app,676,established,established,medium,17966.074835833555,17,3
U104690,ussd,238,established,established,medium,10593.86358397786,14,4
U104691,ussd,766,established,established,small,3039.775406654569,19,2
U104692,ussd,417,established,established,medium,8586.472385654972,19,3
U104693,ussd,785,established,established,medium,11345.175126928747,19,2
U104694,app,10,cold_start,new,small,1720.3700187159209,12,3
U104695,app,316,established,established,small,1897.575626178827,14,5
U104696,app,248,established,established,medium,8057.806508260307,12,5
U104697,ussd,881,established,established,medium,6641.129903234366,10,2
U104698,app,324,established,established,small,2109.8905732933995,12,2
U104699,app,483,established,established,medium,7038.171585768553,12,2
U104700,app,422,established,established,small,2507.657048556897,12,2
U104701,app,349,established,established,large,47431.477307336005,10,2
U104702,ussd,586,established,established,medium,11382.211544991404,12,3
U104703,ussd,333,established,established,small,4711.1247849685,9,1
U104704,app,773,established,established,small,3693.847581910143,10,2
U104705,ussd,442,established,established,small,1933.2299565857356,9,3
U104706,ussd,359,established,established,medium,8643.215276131976,9,4
U104707,app,554,established,established,small,4824.885257801511,17,3
U104708,app,283,established,established,small,2110.03395066857,19,3
U104709,ussd,334,established,established,medium,16694.037792975247,17,3
U104710,app,209,established,established,medium,15764.153790490373,9,5
U104711,ussd,5,cold_start,new,small,3103.8994054651553,9,3
U104712,ussd,728,established,established,small,4663.254331846976,10,2
U104713,ussd,11,cold_start,new,small,4243.739448894648,21,1
U104714,ussd,288,established,established,medium,5036.84983860965,19,2
U104715,ussd,5,cold_start,new,medium,7149.30471678763,12,4
U104716,ussd,829,established,established,small,2682.9517836633954,10,7
U104717,app,837,established,established,small,4382.58144671967,9,2
U104718,ussd,153,established,established,small,3911.7027055443314,12,8
U104719,ussd,754,established,established,medium,26283.530182056165,10,5
U104720,ussd,384,established,established,small,2916.11479182317,12,5
U104721,ussd,757,established,established,medium,5278.1827709816,9,2
U104722,app,675,established,established,medium,5461.377417193522,10,5
U104723,ussd,131,established,established,small,4938.474816623949,10,2
U104724,ussd,403,established,established,medium,5362.871951931178,21,2
U104725,ussd,790,established,established,medium,11799.066936832287,21,4
U104726,ussd,750,established,established,medium,13710.113171035136,10,9
U104727,ussd,504,established,established,small,4258.890171000167,14,2
U104728,ussd,516,established,established,small,3401.707459603608,14,3
U104729,app,2,cold_start,new,medium,15466.328329592603,21,3
U104730,app,401,established,established,small,2811.1602015440794,14,8
U104731,ussd,627,established,established,medium,5433.324838863322,9,3
U104732,ussd,131,established,established,medium,17975.87839749408,12,6
U104733,ussd,623,established,established,large,32260.853580803538,19,3
U104734,app,891,established,established,small,1364.2312329696995,19,1
U104735,app,886,established,established,small,1842.7458086091196,17,7
U104736,app,511,established,established,medium,11702.914352967196,19,5
U104737,ussd,831,established,established,medium,10448.272302307112,10,10
U104738,ussd,13,cold_start,new,medium,19346.24128783902,14,3
U104739,ussd,378,established,established,small,1489.4895360576309,12,1
U104740,app,161,established,established,medium,15719.095577574228,14,3
U104741,ussd,455,established,established,small,3242.8237521952997,19,3
U104742,ussd,389,established,established,medium,6698.520972189051,14,3
U104743,app,406,established,established,medium,5815.01724560634,14,2
U104744,ussd,534,established,established,medium,13570.949592805473,10,2
U104745,ussd,702,established,established,small,3485.26695481793,10,3
U104746,app,206,established,established,medium,13116.959323770181,14,8
U104747,app,156,established,established,small,3808.4395877274674,14,8
U104748,ussd,503,established,established,small,3342.451401088057,21,8
U104749,ussd,104,established,established,small,2652.160975541477,19,5
U104750,ussd,863,established,established,medium,10098.085317892012,9,3
U104751,ussd,273,established,established,small,1043.6345938487973,14,1
U104752,app,620,established,established,medium,12380.45743613124,17,3
U104753,ussd,236,established,established,medium,7190.890924742916,14,3
U104754,ussd,553,established,established,small,1779.4699302451952,19,2
